vulnerability_id,reporting_time,vulnerability_description,references,CWE-ID,CWE-Name,CVSS-Score
CVE-2010-3435,01/24/2011,"The (1) pam_env and (2) pam_mail modules in Linux-PAM (aka pam) before 1.1.2 use root privileges during read access to files and directories that belong to arbitrary user accounts, which might allow local users to obtain sensitive information by leveraging this filesystem activity, as demonstrated by a symlink attack on the .pam_environment file in a user&#39;s home directory.","http://git.altlinux.org/people/ldv/packages/?p=pam.git;a=commit;h=06f882f30092a39a1db867c9744b2ca8d60e4ad6,http://lists.vmware.com/pipermail/security-announce/2011/000126.htmlhttp://openwall.com/lists/oss-security/2010/09/21/3,http://openwall.com/lists/oss-security/2010/09/27/10,http://openwall.com/lists/oss-security/2010/09/27/4,http://openwall.com/lists/oss-security/2010/09/27/5,http://openwall.com/lists/oss-security/2010/09/27/7,http://openwall.com/lists/oss-security/2010/09/27/8,http://openwall.com/lists/oss-security/2010/10/25/2,http://security.gentoo.org/glsa/glsa-201206-31.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2010:220,http://www.openwall.com/lists/oss-security/2010/09/24/2,http://www.redhat.com/support/errata/RHSA-2010-0819.html,http://www.redhat.com/support/errata/RHSA-2010-0891.html,http://www.securityfocus.com/archive/1/516909/100/0/threaded,http://www.vmware.com/security/advisories/VMSA-2011-0004.html,http://www.vupen.com/english/advisories/2011/0606,https://bugzilla.redhat.com/show_bug.cgi?id=641335,",NVD-CWE-Other,Other,N/A
CVE-2010-3444,01/10/2011,"Buffer overflow in the log2vis_utf8 function in pyfribidi.c in GNU FriBidi 0.19.1, 0.19.2, and possibly other versions, as used in PyFriBidi 0.10.1, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted Arabic UTF-8 string that causes original 2-byte UTF-8 sequences to be transformed into 3-byte sequences.","http://lists.fedoraproject.org/pipermail/package-announce/2011-January/052935.html,http://lists.fedoraproject.org/pipermail/package-announce/2011-January/052936.htmlhttp://sourceforge.net/tracker/?func=detail&amp;aid=2676136&amp;group_id=158366&amp;atid=807545,http://www.securityfocus.com/bid/43592,http://www.vupen.com/english/advisories/2011/0058,https://bugzilla.redhat.com/show_bug.cgi?id=565997,https://exchange.xforce.ibmcloud.com/vulnerabilities/64619,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2010-3448,01/03/2011,"drivers/platform/x86/thinkpad_acpi.c in the Linux kernel before 2.6.34 on ThinkPad devices, when the X.Org X server is used, does not properly restrict access to the video output control state, which allows local users to cause a denial of service (system hang) via a (1) read or (2) write operation.","http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=565790,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=b525c06cdbd8a3963f0173ccd23f9147d4c384b5http://openwall.com/lists/oss-security/2010/06/23/2,http://openwall.com/lists/oss-security/2010/09/28/1,http://openwall.com/lists/oss-security/2010/09/29/7,http://openwall.com/lists/oss-security/2010/09/30/1,http://openwall.com/lists/oss-security/2010/09/30/6,http://www.debian.org/security/2010/dsa-2126,http://www.kernel.org/pub/linux/kernel/v2.6/ChangeLog-2.6.34,https://bugzilla.redhat.com/show_bug.cgi?id=652122,https://exchange.xforce.ibmcloud.com/vulnerabilities/64580,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2010-3450,01/28/2011,"Multiple directory traversal vulnerabilities in OpenOffice.org (OOo) 2.x and 3.x before 3.3 allow remote attackers to overwrite arbitrary files via a .. (dot dot) in an entry in (1) an XSLT JAR filter description file, (2) an Extension (aka OXT) file, or unspecified other (3) JAR or (4) ZIP files.","http://ubuntu.com/usn/usn-1056-1,http://www.debian.org/security/2011/dsa-2151http://www.gentoo.org/security/en/glsa/glsa-201408-19.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2011:027,http://www.openoffice.org/security/cves/CVE-2010-3450.html,http://www.oracle.com/technetwork/topics/security/cpuapr2011-301950.html,http://www.redhat.com/support/errata/RHSA-2011-0181.html,http://www.redhat.com/support/errata/RHSA-2011-0182.html,http://www.securityfocus.com/bid/46031,http://www.securitytracker.com/id?1025002,http://www.vupen.com/english/advisories/2011/0230,http://www.vupen.com/english/advisories/2011/0232,http://www.vupen.com/english/advisories/2011/0279,https://bugzilla.redhat.com/show_bug.cgi?id=602324,",http://cwe.mitre.org/data/definitions/22.html,Improper Limitation of a Pathname to a Restricted Directory (&#39;Path Traversal&#39;),N/A
CVE-2010-3451,01/28/2011,Use-after-free vulnerability in oowriter in OpenOffice.org (OOo) 2.x and 3.x before 3.3 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via malformed tables in an RTF document.,"http://ubuntu.com/usn/usn-1056-1,http://www.cs.brown.edu/people/drosenbe/research.htmlhttp://www.debian.org/security/2011/dsa-2151,http://www.gentoo.org/security/en/glsa/glsa-201408-19.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2011:027,http://www.openoffice.org/security/cves/CVE-2010-3451_CVE-2010-3452.html,http://www.oracle.com/technetwork/topics/security/cpuapr2011-301950.html,http://www.redhat.com/support/errata/RHSA-2011-0181.html,http://www.redhat.com/support/errata/RHSA-2011-0182.html,http://www.securityfocus.com/bid/46031,http://www.securitytracker.com/id?1025002,http://www.vsecurity.com/resources/advisory/20110126-1,http://www.vupen.com/english/advisories/2011/0230,http://www.vupen.com/english/advisories/2011/0232,http://www.vupen.com/english/advisories/2011/0279,https://bugzilla.redhat.com/show_bug.cgi?id=641282,https://exchange.xforce.ibmcloud.com/vulnerabilities/65030,",NVD-CWE-Other,Other,N/A
CVE-2010-3452,01/28/2011,Use-after-free vulnerability in oowriter in OpenOffice.org (OOo) 2.x and 3.x before 3.3 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via crafted tags in an RTF document.,"http://ubuntu.com/usn/usn-1056-1,http://www.cs.brown.edu/people/drosenbe/research.htmlhttp://www.debian.org/security/2011/dsa-2151,http://www.gentoo.org/security/en/glsa/glsa-201408-19.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2011:027,http://www.openoffice.org/security/cves/CVE-2010-3451_CVE-2010-3452.html,http://www.oracle.com/technetwork/topics/security/cpuapr2011-301950.html,http://www.redhat.com/support/errata/RHSA-2011-0181.html,http://www.redhat.com/support/errata/RHSA-2011-0182.html,http://www.securityfocus.com/bid/46031,http://www.securitytracker.com/id?1025002,http://www.vsecurity.com/resources/advisory/20110126-1,http://www.vupen.com/english/advisories/2011/0230,http://www.vupen.com/english/advisories/2011/0232,http://www.vupen.com/english/advisories/2011/0279,https://bugzilla.redhat.com/show_bug.cgi?id=640241,https://exchange.xforce.ibmcloud.com/vulnerabilities/65031,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2010-3453,01/28/2011,"The WW8ListManager::WW8ListManager function in oowriter in OpenOffice.org (OOo) 2.x and 3.x before 3.3 does not properly handle an unspecified number of list levels in user-defined list styles in WW8 data in a Microsoft Word document, which allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted .DOC file that triggers an out-of-bounds write.","http://ubuntu.com/usn/usn-1056-1,http://www.cs.brown.edu/people/drosenbe/research.htmlhttp://www.debian.org/security/2011/dsa-2151,http://www.gentoo.org/security/en/glsa/glsa-201408-19.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2011:027,http://www.openoffice.org/security/cves/CVE-2010-3453_CVE-2010-3454.html,http://www.oracle.com/technetwork/topics/security/cpuapr2011-301950.html,http://www.redhat.com/support/errata/RHSA-2011-0181.html,http://www.redhat.com/support/errata/RHSA-2011-0182.html,http://www.securityfocus.com/bid/46031,http://www.securitytracker.com/id?1025002,http://www.vsecurity.com/resources/advisory/20110126-1,http://www.vupen.com/english/advisories/2011/0230,http://www.vupen.com/english/advisories/2011/0232,http://www.vupen.com/english/advisories/2011/0279,https://bugzilla.redhat.com/show_bug.cgi?id=640950,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2010-3454,01/28/2011,Multiple off-by-one errors in the WW8DopTypography::ReadFromMem function in oowriter in OpenOffice.org (OOo) 2.x and 3.x before 3.3 allow remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via crafted typography information in a Microsoft Word .DOC file that triggers an out-of-bounds write.,"http://ubuntu.com/usn/usn-1056-1,http://www.cs.brown.edu/people/drosenbe/research.htmlhttp://www.debian.org/security/2011/dsa-2151,http://www.gentoo.org/security/en/glsa/glsa-201408-19.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2011:027,http://www.openoffice.org/security/cves/CVE-2010-3453_CVE-2010-3454.html,http://www.oracle.com/technetwork/topics/security/cpuapr2011-301950.html,http://www.redhat.com/support/errata/RHSA-2011-0181.html,http://www.redhat.com/support/errata/RHSA-2011-0182.html,http://www.securityfocus.com/bid/46031,http://www.securitytracker.com/id?1025002,http://www.vsecurity.com/resources/advisory/20110126-1,http://www.vupen.com/english/advisories/2011/0230,http://www.vupen.com/english/advisories/2011/0232,http://www.vupen.com/english/advisories/2011/0279,https://bugzilla.redhat.com/show_bug.cgi?id=640954,",http://cwe.mitre.org/data/definitions/189.html,Numeric Errors,N/A
CVE-2010-3505,01/19/2011,"Unspecified vulnerability in the Agile Core component in Oracle Supply Chain Products Suite 9.3.0.2 and 9.3.1 allows remote authenticated users to affect confidentiality via unknown vectors related to Folders, Files &amp; Attachments, a different vulnerability than CVE-2010-4429.","http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45872http://www.vupen.com/english/advisories/2011/0145,https://exchange.xforce.ibmcloud.com/vulnerabilities/64782,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3510,01/19/2011,"Unspecified vulnerability in the Oracle WebLogic Server component in Oracle Fusion Middleware 9.0, 9.1, 9.2.3, 10.0.2, 10.3.2, and 10.3.3 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Node Manager.","http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45847http://www.securitytracker.com/id?1024981,http://www.vupen.com/english/advisories/2011/0143,https://exchange.xforce.ibmcloud.com/vulnerabilities/64765,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3586,01/19/2011,Unspecified vulnerability in Oracle Solaris 9 allows local users to affect confidentiality and integrity via unknown vectors related to XScreenSaver.,"http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45903http://www.securitytracker.com/id?1024975,http://www.vupen.com/english/advisories/2011/0151,https://exchange.xforce.ibmcloud.com/vulnerabilities/64805,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3587,01/19/2011,"Unspecified vulnerability in the Oracle Common Applications component in Oracle Applications 11.5.10.2, 12.0.4, 12.0.5, 12.0.6, 12.1.1, 12.1.2, and 12.1.3 allows remote attackers to affect integrity via unknown vectors related to User Management.","http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45870http://www.vupen.com/english/advisories/2011/0144,https://exchange.xforce.ibmcloud.com/vulnerabilities/64780,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3588,01/19/2011,"Unspecified vulnerability in the Oracle Discoverer component in Oracle Fusion Middleware 10.1.2.3, 11.1.1.2.0, and 11.1.1.3.0 allows remote authenticated users to affect confidentiality and integrity, related to EUL Code &amp; Schema.","http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45858http://www.securitytracker.com/id?1024981,http://www.vupen.com/english/advisories/2011/0143,https://exchange.xforce.ibmcloud.com/vulnerabilities/64774,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3589,01/19/2011,"Unspecified vulnerability in the Oracle Application Object Library component in Oracle Applications 11.5.10.2, 12.0.4, 12.0.5, 12.0.6, 12.1.1, 12.1.2, and 12.1.3 allows remote attackers to affect confidentiality and integrity via unknown vectors related to Logout.","http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45861http://www.vupen.com/english/advisories/2011/0144,https://exchange.xforce.ibmcloud.com/vulnerabilities/64781,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3590,01/19/2011,"Unspecified vulnerability in the Oracle Spatial component in Oracle Database Server 10.2.0.4, 11.1.0.7, and 11.2.0.1 allows remote authenticated users to affect confidentiality and integrity, related to MDSYS.","http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45880http://www.securitytracker.com/id?1024972,http://www.vupen.com/english/advisories/2011/0139,https://exchange.xforce.ibmcloud.com/vulnerabilities/64758,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3591,01/19/2011,"Unspecified vulnerability in the Oracle Document Capture component in Oracle Fusion Middleware 10.1.3.4 and 10.1.3.5 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Internal Operations.  NOTE: the previous information was obtained from the January 2011 CPU.  Oracle has not commented on claims from the original researcher that remote attackers can overwrite or delete arbitrary files via a full pathname in the second argument to the DownloadSingleMessageToFile method in the EMPOP3Lib ActiveX component (empop3.dll).","http://dsecrg.com/pages/vul/show.php?id=305,http://www.exploit-db.com/exploits/16055http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/archive/1/515959/100/0/threaded,http://www.securityfocus.com/bid/45851,http://www.securitytracker.com/id?1024981,http://www.vupen.com/english/advisories/2011/0143,https://exchange.xforce.ibmcloud.com/vulnerabilities/64768,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-3592,01/19/2011,Unspecified vulnerability in the Oracle Document Capture component in Oracle Fusion Middleware 10.1.3.4 and 10.1.3.5 allows remote attackers to affect integrity and availability via unknown vectors related to Internal Operations.,"http://www.oracle.com/technetwork/topics/security/cpujan2011-194091.html,http://www.securityfocus.com/bid/45871http://www.securitytracker.com/id?1024981,http://www.vupen.com/english/advisories/2011/0143,https://exchange.xforce.ibmcloud.com/vulnerabilities/64769,",NVD-CWE-noinfo,Insufficient Information,N/A
